timestamp_utc,price_eur,country_code,source_id,ingested_at
2026-08-27 09:45:00,5.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 10:00:00,5.1,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 10:15:00,3.43,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 10:30:00,2.81,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 10:45:00,2.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 11:00:00,1.85,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 11:15:00,1.5,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 11:30:00,1.15,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 11:45:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 12:00:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 12:15:00,1.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 12:30:00,1.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 12:45:00,0.66,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 13:00:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 13:15:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 13:30:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 13:45:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 14:00:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 14:15:00,0.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 14:30:00,0.66,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 14:45:00,1.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 15:00:00,1.05,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 15:15:00,1.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 15:30:00,2.2,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 15:45:00,3.43,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 16:00:00,5.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 16:15:00,7.51,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 16:30:00,19.08,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 16:45:00,49.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 17:00:00,67.99,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 17:15:00,100.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 17:30:00,115.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 17:45:00,165.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 18:00:00,159.35,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 18:15:00,171.4,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 18:30:00,176.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 18:45:00,185.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 19:00:00,180.03,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 19:15:00,185.02,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 19:30:00,179.73,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 19:45:00,180.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 20:00:00,188.55,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 20:15:00,183.18,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 20:30:00,182.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 20:45:00,176.46,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 21:00:00,174.88,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 21:15:00,170.61,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 21:30:00,166.49,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 21:45:00,155.41,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 22:00:00,180.01,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 22:15:00,174.0,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 22:30:00,171.56,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 22:45:00,168.24,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 23:00:00,168.2,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 23:15:00,161.8,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 23:30:00,158.12,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-27 23:45:00,149.36,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 00:00:00,161.07,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 00:15:00,151.05,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 00:30:00,148.11,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 00:45:00,142.76,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 01:00:00,147.7,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 01:15:00,145.34,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 01:30:00,143.96,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 01:45:00,141.56,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 02:00:00,142.63,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 02:15:00,145.31,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 02:30:00,146.04,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 02:45:00,145.5,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 03:00:00,141.56,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 03:15:00,146.65,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 03:30:00,154.67,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 03:45:00,167.05,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 04:00:00,168.17,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
2026-08-28 04:15:00,176.21,ES,entsoe_es_dayahead,2026-08-28 21:48:37.970455
